Price,Close,High,Low,Open,Volume
2021-03-22,356.1594543457031,364.09434979701035,349.59064293708605,359.8314094859695,11250950
2021-03-23,356.95391845703125,360.60650720141035,354.79339873217964,358.1843786725642,6601325
2021-03-24,341.1422119140625,355.91719401658685,339.1754449873571,354.54144174881975,10445515
2021-03-25,333.64337158203125,342.7796337272593,330.3783469020187,342.7796337272593,10838460
2021-03-26,338.5942077636719,342.9734055749155,332.9554853555977,339.0979998622046,8880665
2021-03-30,340.11529541015625,343.7484884086994,337.23780537263,337.23780537263,7365165
2021-03-31,340.45440673828125,343.9325800297959,336.19146610738034,340.7838126959371,5430005
2021-04-01,339.4371032714844,344.80454845437936,339.0979993587258,341.0357022122043,4724735
2021-04-05,329.9230041503906,336.7630934587493,325.0303158423074,334.4475537202491,8114150
2021-04-06,327.1907958984375,333.091097338225,326.1153850435542,329.922963924841,5058525
2021-04-07,331.1534118652344,333.55617409143804,324.177699205836,326.34791697982666,7335430
2021-04-08,334.5249938964844,337.00525099417683,325.5340545256001,329.17694507339695,9702175
2021-04-09,335.39697265625,339.8149327025564,332.3160322810361,335.22258649923754,6254115
2021-04-12,306.5445861816406,328.9638224378939,304.8878585170296,325.57284243684256,14036295
2021-04-13,312.2898254394531,314.48913680572366,306.55424232080725,306.55424232080725,6131320
2021-04-15,311.6019592285156,316.40745353429065,307.9009400612834,308.50165272062685,5790815
2021-04-16,315.3514404296875,317.41509869282953,311.19508911037224,312.1639405340446,4840415
2021-04-19,312.4932861328125,313.9078006594953,300.34388334704795,300.34388334704795,5966190
2021-04-20,317.79296875,319.5175231221313,313.13279571162843,313.13279571162843,5716145
2021-04-22,324.1873779296875,325.7278777942406,312.7452443727529,312.7452443727529,4942510
2021-04-23,331.7347412109375,332.8779788625405,321.85247384404613,323.5963946832032,8147370
2021-04-26,335.38726806640625,337.0149311569283,332.8973131253486,333.65301595787633,3958795
2021-04-27,347.4689025878906,349.2903185005062,332.2482248288248,335.22260591379313,11298835
2021-04-28,347.9823913574219,352.2743962224783,343.9422677660143,348.78652505849334,7690145
2021-04-29,347.34295654296875,352.27440707053313,342.0627041047647,348.98031792360814,6060475
2021-04-30,347.12005615234375,350.559466575013,340.59967600430434,345.86056123990056,3783275
2021-05-03,342.11114501953125,345.28900638002006,339.679347817111,341.2295161579099,3866580
2021-05-04,343.0121765136719,346.6647358453897,341.2294933891544,345.87996853424346,2930215
2021-05-05,333.9921569824219,345.4827205049154,332.31603340016164,343.9422503121206,6078590
2021-05-06,334.2924499511719,337.9353106150578,332.5194355723575,336.2882811988577,2386180
2021-05-07,328.1305847167969,331.3181140982621,325.82471365646023,329.4094756595547,4155495
2021-05-10,338.8363952636719,340.55125151909436,327.6558423404452,329.4094609288537,5144555
2021-05-11,347.2944641113281,348.86399864655704,333.8758663254665,334.2537325631318,6486335
2021-05-12,338.4391784667969,354.4058306311429,335.7651391388076,348.59272222559986,8139435
2021-05-14,338.6426086425781,343.7484445746592,335.2225645854126,341.035672641807,5857255
2021-05-17,341.442626953125,345.10488410058235,337.7416074705045,341.64607747048416,3874060
2021-05-18,355.578125,357.07013471345107,343.02179086639205,344.9110627277946,9526800
2021-05-19,360.0445556640625,365.24728299652554,356.53731829632386,357.3123875962556,10493850
2021-05-20,359.56976318359375,362.4278565835266,353.2044034805168,360.80019360658247,4799150
2021-05-21,360.8003234863281,367.13662111598666,358.4847835785027,360.4127887666465,6000765
2021-05-24,365.1601257324219,368.7061257830455,361.84667014818433,362.3504622858516,6355885
2021-05-25,369.7040100097656,370.87631194984016,366.22583695812386,368.45418339852984,4947580
2021-05-26,367.0105895996094,373.98633137584955,365.83828770630987,372.03893063685797,4613785
2021-05-27,373.6569519042969,376.1372092520873,363.51307603541176,368.16355117076887,11421490
2021-05-28,367.4369201660156,373.65695961574846,366.00300934563785,373.5891329167373,3356385
2021-05-31,368.7835998535156,371.8451441652901,367.6112684069908,370.0721591667816,2485790
2021-06-01,367.1171569824219,372.55239872209165,365.83826613767746,370.44997833791354,2098710
2021-06-02,371.6417236328125,373.4922334477401,367.243129777262,368.1538525043363,2883775
2021-06-03,372.3877258300781,377.58078493090187,371.26388417699644,373.58912172299233,2749735
2021-06-04,372.36834716796875,375.3330301155895,370.78911463981154,375.3330301155895,1798105
2021-06-07,405.9100341796875,409.6013561931861,373.3372500344937,375.7206165515315,30720335
2021-06-08,415.60821533203125,423.19430931555627,411.18055702802866,412.9148094341807,32451425
2021-06-09,401.33697509765625,419.12510131766885,399.1667575278757,418.5437845923357,11678705
2021-06-10,408.1480407714844,410.98679799837487,397.5488035152309,405.6581150093516,8977510
2021-06-11,405.7065124511719,413.118219541358,403.23595327677566,409.82413078649716,4220295
2021-06-14,400.0193176269531,405.36736600043645,392.38476487835396,404.97013343116225,5011980
2021-06-15,406.5203552246094,414.6393346842664,399.55431129587726,401.2982615554184,9562490
2021-06-16,404.97021484375,411.1708878802379,402.1314871442268,408.7487592150474,4284715
2021-06-17,397.3066101074219,404.77647646060456,394.59383773424355,401.10452099687285,3771420
2021-06-18,389.8077087402344,401.15295152002074,383.40361452103775,401.15295152002074,6521685
2021-06-21,402.43182373046875,405.70654637581623,383.8880222751401,387.54058161271996,8466300
2021-06-22,403.62353515625,412.41102523416566,402.07336686457677,406.91762429668006,6428745
2021-06-23,402.703125,409.1266152544923,401.49206061014854,407.3051696814355,4048120
2021-06-24,401.6760559082031,406.53001037042736,400.3293679794294,406.53001037042736,2707570
2021-06-25,400.8816223144531,404.689230684608,397.82974640022013,403.88506748679254,2379110
2021-06-28,402.60614013671875,409.32997042802424,400.79439296232,403.81720424441795,3538660
2021-06-29,403.4006652832031,412.1300261312112,400.14533866971686,405.3674325039342,8367385
2021-06-30,394.099609375,407.64416039295855,391.6968772158211,399.2732714633206,12814570
2021-07-01,394.28375244140625,398.94392525066803,393.41179210591616,396.8027719627094,3754990
2021-07-02,399.2732849121094,400.90097752569386,394.7100036837433,396.8414883164167,2610295
2021-07-05,421.1791076660156,425.32579073008907,400.74603393274,403.81727650190413,15752915
2021-07-06,420.2683410644531,430.55753775995095,418.54378682917945,426.29459769638646,19202485
2021-07-07,424.0565490722656,426.1008112253552,418.611609224647,420.2683367517524,5026855
2021-07-08,425.1126403808594,435.5956202234581,423.38808597307695,425.3257888837089,13226030
2021-07-09,428.08697509765625,430.94506884120506,420.18114453016767,425.11259435577944,7415555
2021-07-12,438.48272705078125,440.22667720537765,429.6371391406926,431.90424773137113,10442855
2021-07-13,440.72076416015625,442.56157564203806,437.17476499805014,440.4397890158025,8587235
2021-07-14,439.16094970703125,442.16439488039833,435.1208264672089,442.16439488039833,3411760
2021-07-15,439.5291442871094,445.1097379981128,436.1769266104021,439.16097601214744,4459290
2021-07-16,470.21258544921875,476.17104456017574,439.6162745979716,440.63355662974743,34640095
2021-07-19,469.7960510253906,475.8998327555146,462.22932374609815,465.99816998917936,11797880
2021-07-20,461.29925537109375,480.5406313826968,459.235597008248,472.02444824540447,12440815
2021-07-22,458.2958068847656,468.3524898129363,453.81001987522126,465.82377211677186,6746515
2021-07-23,450.5837097167969,461.64797570583835,448.77196240180126,459.21617889442047,5243460
2021-07-26,448.2487487792969,458.26666773523704,446.06883334081,452.35666885527354,6531495
2021-07-27,444.809326171875,454.778814776364,441.9899947809316,451.0874935225759,4632295
2021-07-28,442.5035095214844,448.57819714102425,438.47308415895935,446.64049434559865,3579030
2021-07-29,449.7601623535156,454.10062692474924,442.9588367100566,443.3076089941846,4462290
2021-07-30,451.7366638183594,457.6853960473282,445.6716445849594,450.32211948426396,4357415
2021-08-02,478.3994140625,486.94468998773885,469.37941044152444,478.41878044520473,36666555
2021-08-03,478.1959228515625,483.941203719562,473.7682655032349,480.7924371287941,8598145
2021-08-04,482.7107849121094,491.2076000117849,477.76963746013035,480.5502359089651,11512810
2021-08-05,479.1745300292969,488.68865822336045,477.701886491244,484.61949993387253,7075850
2021-08-06,482.02294921875,485.31706770981054,479.368305781765,481.51915712302264,3553315
2021-08-09,513.1424560546875,519.3043366028159,483.91219708381504,484.50318222995423,27172245
2021-08-10,511.4760437011719,528.0240431144625,507.6781625540888,516.3978256513918,22718380
2021-08-11,498.4256286621094,517.725132538761,489.8512876160582,514.8379742079342,14865920
2021-08-12,521.203369140625,528.7700969164039,498.4256611365243,502.6304434904387,30341990
2021-08-13,515.5645141601562,525.9505710910922,511.165891675297,525.9505710910922,11688585
2021-08-16,509.53826904296875,518.1029407204061,506.127952611792,518.1029407204061,4956310
2021-08-17,517.2890625,522.2108435945491,506.70922300547164,509.6157768659237,8253620
2021-08-18,526.87109375,532.868286466685,517.9964406707142,519.8372229072,13629770
2021-08-20,512.7743530273438,525.6987988889284,505.9342638203664,523.1798086490342,8280035
2021-08-23,494.9087219238281,520.2635486908489,491.3142616316117,516.3978407329189,8559910
2021-08-24,496.9819641113281,506.04069974772807,492.17644056872064,497.98954813449296,6996380
2021-08-25,510.8752746582031,514.1693927059752,498.13491564347527,499.32658381025624,12582655
2021-08-26,508.00750732421875,516.1846145112902,506.7092205871243,513.0939765557339,7009955
2021-08-27,513.2393188476562,514.8088533472396,504.77156727647287,508.64697278339395,4466105
2021-08-30,522.7437744140625,525.6987594328465,515.2351758720058,516.9790966098129,6642175
2021-08-31,533.2557373046875,534.7090141405826,523.3734429938039,525.311145441664,10251115
2021-09-01,532.1416015625,535.8523187736082,526.6675678063481,533.8370914172735,4574825
2021-09-02,548.3602294921875,553.795472001612,531.5118883765772,532.0932347341522,12314090
2021-09-03,556.1012573242188,561.4106027268622,547.691635029335,551.082614622465,8757735
2021-09-06,582.9384765625,589.0616242261937,557.893692672928,559.1434896334596,25302570
2021-09-07,636.903564453125,640.4108019357294,590.0983537450885,590.9993784883433,57776555
2021-09-08,638.7443237304688,663.2078194492685,632.7664685367674,645.2549761869582,44363970
2021-09-09,638.47314453125,650.6806498929654,616.6255548266703,629.7534809488809,28326075
2021-09-13,665.7461547851562,668.6430105381305,641.3795223882612,642.3483736305395,23892315
2021-09-14,724.4005126953125,728.3437450278443,673.5455116748421,675.6769966024266,59109125
2021-09-15,713.5106811523438,763.4355669487223,707.6975722977668,735.1644879820428,42781400
2021-09-16,730.4557495117188,736.0847731841344,713.5105497819884,725.6308889736454,18011055
2021-09-17,748.6119995117188,778.89829996886,734.5249231967073,740.2023775021448,61620795
2021-09-20,718.48095703125,745.7831869191085,713.1134815385369,745.7831869191085,23477555
2021-09-21,703.2784423828125,746.9841842581509,688.8133873035318,723.4771744513752,26517155
2021-09-22,712.349365234375,727.6196671752791,706.3731492082248,712.8732300777588,14540470
2021-09-23,716.7636108398438,729.3659745543745,714.0374647356973,726.4554957578974,7153935
2021-09-24,715.832275390625,724.903303663206,706.276226505993,721.7987809346962,7698190
2021-09-27,744.093017578125,749.9333975266986,718.1121733553981,724.728669168863,18612320
2021-09-28,750.0498046875,771.2769020237001,733.8287641770179,755.7543480207074,32886570
2021-09-29,731.529541015625,748.7498755494305,728.6966320808817,748.7498755494305,12895755
2021-09-30,737.0303344726562,752.8439257085586,732.897444684628,741.2020093316221,14624460
2021-10-01,736.0794677734375,741.395982679238,724.3502712977371,732.8585899899981,7999080
2021-10-04,777.854736328125,788.7107674140063,738.951293646966,739.7662539157346,26394340
2021-10-05,808.3565063476562,816.5640794326723,777.0979865473887,792.6205430826674,36846475
2021-10-06,866.0323486328125,875.0839542292728,811.0534209929846,814.740015609275,58581180
2021-10-07,910.1843872070312,925.3285653630801,878.0042077058237,892.1588040553557,43227600
2021-10-08,946.2063598632812,963.2132861234586,916.0440717573424,936.0099729633694,61367310
2021-10-11,926.027099609375,956.286381546834,921.6516701013103,951.7071971947097,30074685
2021-10-12,934.7003173828125,946.2937369283202,916.8008601747274,924.5621372978997,16397000
2021-10-13,956.3445434570312,962.3983299291449,937.416720054472,941.2488623440352,16210660
2021-10-14,1060.1031494140625,1085.414700813861,968.2193637253281,970.9357989952148,71177100
2021-10-18,1140.46142578125,1157.7884615959717,1081.7376382277878,1085.414580917407,39694580
2021-10-19,1058.4151611328125,1241.086579582212,969.3933516154485,1198.1472992850354,74305750
2021-10-20,860.405517578125,970.1209027250161,849.336021594471,952.5803989897953,98333925
2021-10-21,887.3565673828125,921.6516880909746,856.4763684535293,861.6376250125004,46361195
2021-10-22,896.9223022460938,908.0694270851351,863.4517945169943,897.9797430986509,28022520
2021-10-25,780.46435546875,909.0396505851551,768.5798989909824,909.0396505851551,38866505
2021-10-26,812.8967895507812,853.7404868855639,786.0233555640007,789.3218628259331,41011205
2021-10-27,801.3809814453125,841.0896076910037,782.6762754997238,824.7326714521322,26793965
2021-10-28,886.24072265625,953.6668093826971,785.8292122075123,792.6203288562192,59298778
2021-10-29,820.4639892578125,879.4011852232422,620.3685708566622,797.6167424176862,82848030
2021-11-01,829.9231567382812,858.5913650505901,785.1017651606667,848.1136517605396,29989312
2021-11-02,822.8894653320312,842.8747313681126,819.0573226931255,842.486703018332,9742650
2021-11-03,795.3853149414062,823.5684983582354,790.7770568960589,814.9340543351005,10088006
2021-11-04,797.7138671875,803.5348257805374,795.5310077151111,803.5348257805374,2229843
2021-11-08,807.9974365234375,814.9341016696159,756.578975346664,794.5607491278755,11974709
2021-11-09,830.4566650390625,832.3969843499015,809.1131526198343,810.0833122752538,9656004
2021-11-10,824.4900512695312,840.158151333868,821.725120299984,830.4565560528764,6275409
2021-11-11,822.0161743164062,830.4565742384669,810.0832237022429,823.665457393059,4924717
2021-11-12,839.0425415039062,849.8598451823475,821.7252156043932,827.5461734481078,9255302
2021-11-15,876.4422607421875,895.4573663972625,843.0687447445516,851.7516855464277,21402501
2021-11-16,893.5656127929688,901.2783945351517,884.1550515131792,888.4722741801489,9298944
2021-11-17,876.6362915039062,900.9873357874784,873.2407325141287,897.3977330126579,7189458
2021-11-18,864.0726318359375,878.8675650580715,845.1059651538674,876.539158439216,7714073
2021-11-22,860.2891235351562,892.255897848164,846.3188000143683,884.7856562323794,11376478
2021-11-23,866.1585693359375,870.8153240586447,846.561331530119,850.8300579006791,6078636
2021-11-24,837.0537719726562,874.7930077472314,827.6432110999727,871.2034050373812,7679846
2021-11-25,839.7216186523438,848.4045587984236,810.7138825304799,837.2477235483586,9169669
2021-11-26,798.4898681640625,829.4379839123156,795.5308931481704,823.6655222960935,10211011
2021-11-29,752.6498413085938,777.097876223565,728.1533102541056,762.5454815377304,13888743
2021-11-30,771.4224243164062,795.4338742511532,764.0976720157429,766.7171147604838,37176726
2021-12-01,787.7211303710938,792.6204247030498,772.5866044812597,784.8591475945744,6448797
2021-12-02,796.74365234375,800.3817512128995,779.0382378472223,790.9226941531108,4869021
2021-12-03,795.4338989257812,806.6392307334879,785.8292949684076,794.5607315791676,4777395
2021-12-06,777.4859619140625,795.0458277742397,774.3814392123824,790.6801093788961,4473930
2021-12-07,798.4898681640625,805.038445638148,782.9188180128946,785.7808007517453,4528051
2021-12-08,825.9939575195312,831.1357918704666,804.3108536083366,805.7175969569308,7190775
2021-12-09,831.28125,837.247755372141,816.4378195980485,830.4566380052755,5118754
2021-12-10,832.3484497070312,843.9903650335318,824.635668960456,825.6058285709977,4358630
2021-12-13,833.076171875,851.9942866073029,830.6992686940687,836.7627670057043,4485978
2021-12-14,829.5349731445312,834.3372751173359,817.8445615394351,834.3372751173359,3374432
2021-12-15,825.7999267578125,841.5165253271136,822.6954039567158,825.7999267578125,2762485
2021-12-16,826.7215576171875,835.1134029414402,816.2437861758635,831.4753043059375,2918474
2021-12-17,807.5608520507812,826.478963719597,800.8182311773326,824.635636845817,4227183
2021-12-20,770.4037475585938,801.0608277554749,757.4036438919993,782.9188306183282,7418777
2021-12-21,790.4375610351562,794.415191845162,776.1277064475299,780.978504612827,3613582
2021-12-22,814.6915283203125,817.4564595090985,794.5607165160297,795.5308761210554,3721795
2021-12-23,816.2437744140625,822.0647321469888,809.307168643965,821.434163920895,2917612
2021-12-24,812.2177124023438,817.6505830349284,803.7773111724881,815.9043074183012,2502607
2021-12-27,813.9639892578125,814.9341489589541,798.4414340395467,798.4414340395467,2640676
2021-12-28,837.7328491210938,850.4419167192688,815.4676735408271,815.6132211723619,8220616
2021-12-29,824.0050659179688,838.2179283186318,821.7252144512513,833.8037138027784,3670117
2021-12-30,808.14306640625,822.5014187685367,806.299739207898,821.4342667361338,3488161
2021-12-31,806.9303588867188,814.9341766935302,804.4079672634458,809.9863857348598,2712460
2022-01-03,820.41552734375,824.635698113262,805.5720374066349,807.0758322272119,3501695
2022-01-04,822.743896484375,828.2253223066373,818.1356380508464,824.6357196840667,2496924
2022-01-05,815.5161743164062,821.8222120121148,803.2921864687247,819.7849004421164,3312721
2022-01-06,818.087158203125,822.5984244450171,800.3817438690521,800.3817438690521,2842824
2022-01-07,835.2589111328125,861.501716208327,817.3109587118057,818.087074541297,12254034
2022-01-10,847.385986328125,852.5278208014266,836.762725964416,836.762725964416,4778546
2022-01-11,836.665771484375,856.6510381567383,833.5127523745116,848.8897603478438,3257687
2022-01-12,835.550048828125,843.4568741368278,822.9379726193986,842.8747427835001,3419540
2022-01-13,842.2440795898438,847.9194895586754,827.5946341160736,835.5499546709488,3384510
2022-01-14,875.7631225585938,880.9049568294769,831.1357789306687,838.1209402108522,14072932
2022-01-17,870.57275390625,891.2372021941438,864.6548036203062,882.8452973851092,6834869
2022-01-18,835.4044799804688,877.218397877846,830.3596969961142,873.0467230805461,5857768
2022-01-19,849.8113403320312,851.75165959338,824.9267221196943,837.7328410873657,4437914
2022-01-20,854.1286010742188,858.591311891165,839.8187458760327,849.6173349024721,3262969
2022-01-21,835.986572265625,854.7106414442801,829.4864908454705,846.9493643369541,3915909
2022-01-24,785.63525390625,834.4828266418463,780.9784995405782,833.8521991989155,7654105
2022-01-25,805.135498046875,808.1429692047161,761.3812633455399,784.8591381592021,5090144
2022-01-27,789.515869140625,799.7995964094368,779.0381573232552,794.1726233690291,4740612
2022-01-28,819.3967895507812,834.3372713512126,792.6204077836519,801.1093044398416,5541007
2022-01-31,842.0986328125,854.662212967392,824.2476703668794,829.486556514617,4650001
2022-02-01,831.329833984375,873.0466992461909,823.2774614581103,867.9048056916807,11012459
2022-02-02,835.2103881835938,842.0984973682356,831.4267422172557,837.2476995723357,2531086
2022-02-03,834.9678955078125,845.8336358139694,831.4267892310344,834.8223478801693,2603770
2022-02-04,830.214111328125,839.6731678112675,825.84839295129,835.3074494344326,2105561
2022-02-07,810.6653442382812,842.6321151441061,805.23247412251,833.1245628345849,4119747
2022-02-08,813.042236328125,823.2774082073337,796.9861068819151,817.3594583664194,3851680
2022-02-09,824.587158203125,842.4866145430387,819.8818486471148,833.3670906800945,6791815
2022-02-10,820.6580810546875,829.6320579203508,815.2251514239239,829.4865102856393,2569073
2022-02-11,805.9601440429688,816.8259441653423,800.3817259529933,810.5684024651223,2582020
2022-02-14,774.5269165039062,795.482400028821,768.7059587270707,795.0458163527894,4917765
2022-02-15,796.0159301757812,798.4413291098939,767.8813025400741,780.9784567842826,4358562
2022-02-16,800.3816528320312,812.9937273615056,795.7248986946859,806.0085665485669,2883449
2022-02-17,799.2633056640625,811.0794144011336,797.4641724327693,807.1407312746913,2350333
2022-02-18,793.9144287109375,804.5635044085061,790.7051336760139,795.5191059072702,1905006
2022-02-21,781.3203735351562,793.5740670031375,774.1237222236489,787.738963569291,3000870
2022-02-22,767.899658203125,777.3817021481296,758.5635156003731,759.5360329280659,4301060
2022-02-23,791.9693603515625,796.4915890876467,773.1511762206095,777.9165342573921,4772916
2022-02-24,717.766357421875,772.5190677117243,714.8001916274865,753.7008823283021,10021435
2022-02-25,778.013916015625,781.4177268981933,746.893359375,748.8383941650391,7097351
2022-02-28,787.1068115234375,789.6840059756915,758.7579693373546,758.8551973191315,4654745
2022-03-02,786.5719604492188,793.3795813768219,773.1512339206357,773.1512339206357,3010826
2022-03-03,777.6734008789062,799.4091365042659,774.9503052391724,799.4091365042659,2962409
2022-03-04,726.7135009765625,758.757955614491,709.9375787392313,758.5634402967129,15395743
2022-03-07,698.2673950195312,719.6627748112161,688.9312530353478,719.6627748112161,6257302
2022-03-08,698.3160400390625,708.9165024226812,689.5633842808346,698.2674260452882,4872109
2022-03-09,714.848876953125,718.3013017257865,699.2885991200594,710.8615795015016,4485413
2022-03-10,737.265380859375,750.7833957962146,729.3880140507266,741.0582222755382,5542997
2022-03-11,736.9249877929688,743.9757382535415,727.4429440701296,733.5697912194919,2461743
2022-03-14,732.1595458984375,741.8847178402789,718.252561893152,722.5802752788192,3574348
2022-03-15,735.6121215820312,748.7411053483263,730.4091183266665,738.1406428605895,3053279
2022-03-16,747.1363525390625,752.3392959109472,743.392184993808,746.8932232346241,2456680
2022-03-17,749.2759399414062,758.1744373163626,746.0666448330983,754.9165282162722,2471381
2022-03-21,749.567626953125,761.1892192879745,746.8932046707753,751.8044046268152,2165538
2022-03-22,744.7537231445312,752.7283767334109,731.4302245013445,752.7283767334109,2670547
2022-03-23,745.3858642578125,764.0095341336711,742.0306678461992,750.7833231681072,3000265
2022-03-24,751.2695922851562,757.9799852020628,739.4048697004957,745.3372606716978,1803315
2022-03-25,748.8868408203125,757.8340107267476,746.8931924775645,757.5908814323212,1756340
2022-03-28,745.1913452148438,755.5972916949388,737.7515644852625,749.8108021672359,2500762
2022-03-29,746.5042114257812,754.4302506934042,744.9482075812409,747.8657593080604,2496305
2022-03-30,767.8509521484375,773.1511828204527,747.8657353319851,751.7558041763647,5002096
2022-03-31,753.4091186523438,770.9630429849949,751.7558274707046,769.3097518033558,2496423
2022-04-01,776.2633056640625,780.5910194366094,754.235765503525,755.6459274327025,4160527
2022-04-04,809.8151245117188,814.6777107531032,780.9313503663465,781.855253623758,5650502
2022-04-05,799.7495727539062,817.8384300318892,796.9293082167428,817.7411426878693,3480544
2022-04-06,770.18505859375,806.1681973382686,766.1004742160668,797.4641559595999,5400080
2022-04-07,766.1004638671875,778.9863174327098,762.4535241788321,773.9778298509382,3337181
2022-04-08,768.6289672851562,777.8192669598511,767.3647067605044,770.0877431269256,1715933
2022-04-11,779.3753051757812,786.7664121275801,768.6289426660921,768.6289426660921,2482781
2022-04-12,762.0645141601562,779.9102417994641,755.0624372552036,779.3753691689112,2743228
2022-04-13,758.8551635742188,771.8869178709135,756.618385873134,768.2885923390435,1501647
2022-04-18,746.1152954101562,756.6184705331547,736.4873502553891,756.6184705331547,2339997
2022-04-19,732.0623168945312,756.6183760132119,724.8170519364816,749.8593696515719,2121322
2022-04-20,727.0538940429688,740.5719079642718,722.4344369676828,734.2505456507225,2149320
2022-04-21,738.7728271484375,740.3774451579823,730.5064296904695,736.9736344399955,1365751
2022-04-22,734.4450073242188,744.948181298657,730.3604231792317,730.6035524812221,1361764
2022-04-25,725.1088256835938,733.7156388162458,719.6627529181208,724.5253390864864,1579619
2022-04-26,740.1342163085938,741.8361214387629,728.4153957124056,728.4153957124056,1581369
2022-04-27,727.9291381835938,737.7029243598014,721.7050042409318,734.2505001050278,1666186
2022-04-28,736.5845947265625,740.0856331111925,723.6500677129322,735.9038207746225,1902979
2022-04-29,725.4492797851562,745.5803994331134,724.5253764939172,739.0645217595386,1428538
2022-05-02,717.2315063476562,722.2886081622667,710.0835279596963,719.6627995895127,1299170
2022-05-04,701.817138671875,724.2336507372873,699.385845403224,719.6628075206745,1654040
2022-05-05,697.4893188476562,712.4660474932374,694.571767368392,709.8889126345293,1245236
2022-05-06,685.18701171875,691.4111458173614,680.7620701344246,690.4872425649164,2164692
2022-05-09,671.7662963867188,683.1447601840358,665.4449342057362,679.7895637702735,1879751
2022-05-10,660.09619140625,679.5951535865528,656.4492511222376,669.8213654969499,1497882
2022-05-11,639.0410766601562,669.0918841537645,625.9607668180546,660.2420007082002,2586387
2022-05-12,603.5928955078125,635.0538069159079,601.0157008790675,635.0538069159079,3756193
2022-05-13,633.88671875,642.8338891390663,608.7957860832912,608.7957860832912,3683558
2022-05-16,635.783203125,641.715535082188,621.9734451970452,639.7705004263562,2251248
2022-05-17,664.3753051757812,668.1194735332667,632.6712013847326,637.4365605285807,2795767
2022-05-18,653.2884521484375,673.6140860886347,650.2249991172612,667.3413380557803,2385266
2022-05-19,636.8528442382812,643.2714931669301,626.3010567000173,626.3010567000173,2189389
2022-05-20,644.0496215820312,651.5866311211188,637.971388082767,651.5866311211188,1380474
2022-05-23,635.296875,657.8106724227748,633.6435838517584,646.7239523536166,2459723
2022-05-24,633.2545776367188,641.5209735640716,621.4384703033489,641.5209735640716,2143475
2022-05-25,629.6564331054688,640.1596096644164,619.4936139099632,636.9989279607942,2333806
2022-05-26,621.8275146484375,634.0812074918408,608.066372675266,630.1911387342221,2987486
2022-05-27,634.5189819335938,646.7240632864725,630.1912676836605,631.1637850720612,2191764
2022-05-30,675.9967651367188,693.4048489013232,644.633081578419,645.2652415792818,7812575
2022-05-31,673.6141357421875,691.4598045641412,658.734573474231,685.624700728157,8925215
2022-06-01,668.8974609375,679.6437664177089,666.2230380671527,673.6142059780365,2016185
2022-06-02,654.6013793945312,673.0792083346812,653.142603425572,668.1193937833184,2332416
2022-06-03,647.1130981445312,666.1744153366097,646.0432933957634,662.2843457580018,2642554
2022-06-06,639.819091796875,646.7239401972384,630.3370490646598,646.7239401972384,1819887
2022-06-07,636.7070922851562,646.7240086681667,632.1362490741478,638.9438702180233,1587641
2022-06-08,629.8021240234375,645.070656154304,627.2736030102134,636.7070318572638,1797454
2022-06-09,631.6499633789062,633.9840285571219,623.821211270162,626.73876306406,1149323
2022-06-10,626.9332885742188,631.9417169538021,623.5294780927034,624.3560940379737,982264
2022-06-13,609.427978515625,617.5484740773236,604.614006098119,617.5484740773236,2000311
2022-06-14,606.0726318359375,617.5483210484414,602.4743069126133,606.8506335972086,1952853
2022-06-15,606.2186279296875,615.0685708680246,605.100268662769,607.7746912056425,971460
2022-06-16,583.6075439453125,616.5272865525448,580.7872796994386,616.1868699202528,2867076
2022-06-17,578.015625,584.5315026855958,565.4701876293923,582.5378541215034,3552167
2022-06-20,558.4679565429688,581.4680101898348,552.8273691146476,573.7851011934724,2426937
2022-06-21,583.364501953125,586.4279553135336,558.2735664829015,562.1150218428232,3366401
2022-06-22,573.5906372070312,581.2735468906507,568.0959505983893,581.2735468906507,1686383
