Price,Close,High,Low,Open,Volume
2022-06-23,573.2989501953125,579.4257973334843,565.9078424346204,573.5906935147025,2026544
2022-06-24,580.1065673828125,583.4617639274055,574.3686915901611,575.7788535416851,1938626
2022-06-27,596.1530151367188,598.0980494438533,585.9415850242627,588.4214918943119,2296044
2022-06-28,603.00927734375,606.3644735517107,587.2058728606461,593.7703639536277,2017990
2022-06-29,584.6288452148438,598.0495731525095,580.5928743552042,595.1806350173953,2143251
2022-06-30,560.364501953125,587.303244083716,559.1974692761296,584.6288214045692,3232913
2022-07-01,563.2820434570312,569.7006340241263,559.8782328379891,560.3644914978523,1928361
2022-07-04,559.5865478515625,570.3814674828164,556.2799648766769,565.5188803772511,1698911
2022-07-05,555.1614990234375,567.7556104304633,554.3348830286868,563.0875390765082,1576894
2022-07-06,561.4342041015625,563.2333966528969,541.6921155326917,555.1614558831811,2751283
2022-07-07,566.6371459960938,571.840089049624,562.2121454398775,568.2417636925603,2197534
2022-07-08,572.8126831054688,574.7577176830765,567.366610031265,569.8951312390573,1642440
2022-07-11,576.6055297851562,578.307435056827,567.7069727644653,571.4511406190429,1443087
2022-07-12,574.0283203125,584.6773963219935,566.3454101137164,572.8126737214104,1990023
2022-07-13,576.5082397460938,588.9564492320106,575.0494638057656,576.7027550763531,2991446
2022-07-14,569.6033325195312,581.4193808145226,565.032489835203,578.5991165659609,1831386
2022-07-15,575.0007934570312,578.0642463745703,569.9923061430203,572.8126297610003,1140354
2022-07-18,587.4004516601562,588.3729689642294,578.8909252495165,579.4257978952077,2221750
2022-07-19,591.0473022460938,594.6942415853333,582.5377771212014,583.510294278332,2129099
2022-07-20,591.4364013671875,600.4321861127648,589.7831101369921,599.0220242000175,1599889
2022-07-21,591.14453125,596.0557903882666,586.5737480897017,591.2904325669188,1622641
2022-07-22,592.992431640625,599.8486668261753,590.3666230238036,593.8677209654809,1465991
2022-07-25,582.8297119140625,594.0136628960992,579.6690301147912,592.5548866810509,1288536
2022-07-26,579.6688842773438,582.4405940032616,574.7576841271624,581.1762741154353,1549042
2022-07-27,584.4342651367188,585.6985257158643,572.6181565659788,576.7027409705397,1176622
2022-07-28,585.941650390625,590.172076737485,581.6625506944675,587.4976542668223,1600700
2022-07-29,619.5906982421875,622.4110219283967,588.5674344825883,589.3454363884507,6964646
2022-08-01,624.2588500976562,630.0939536311154,615.3602934660342,628.5865043987776,3068787
2022-08-02,630.1426391601562,636.9016467252872,614.6309753011794,621.924855546051,3211110
2022-08-03,624.501953125,630.8233150201684,617.5484312972187,627.61396072566,1638012
2022-08-04,621.4385986328125,631.5528030109377,613.7070736796807,627.2737028453272,1794443
2022-08-05,624.6964111328125,629.4131552539534,620.2714696632141,623.0431793486863,1225071
2022-08-08,640.4026489257812,642.8339422018853,624.7451439707702,625.3286306139368,3886443
2022-08-10,654.6500244140625,658.8804507978591,636.2208102655848,645.0220796925166,5461816
2022-08-11,651.6837768554688,672.34976814441,634.3729819061627,669.0918591431323,8853819
2022-08-12,648.1341552734375,666.1257250130053,645.4597327445829,651.781095085512,4080911
2022-08-16,649.7874755859375,657.4217128575305,647.6965395904073,651.3920935603646,1596822
2022-08-17,653.1912231445312,657.4216493640586,649.7874128297765,650.5654147444579,1526304
2022-08-18,696.0777587890625,704.7037770773788,655.9690760346832,656.9437700555371,10273793
2022-08-19,716.5463256835938,733.7009164737879,679.5079532810645,689.011219884345,25609355
2022-08-22,694.4695434570312,708.1152608021519,685.4049002616082,700.8050550815516,9845889
2022-08-23,696.8575439453125,700.8050430686491,680.6288637275223,685.2099377986931,4889154
2022-08-24,705.9708862304688,710.5519601487529,690.2296130683118,696.8575206887255,4455258
2022-08-25,698.8555908203125,715.1817151525862,696.9062028403395,711.4291670873782,3528550
2022-08-26,700.4638671875,709.3335587949479,697.978349893986,701.7796802918068,1996839
2022-08-29,674.2932739257812,679.3616944481917,649.1461814956896,649.1461814956896,5290429
2022-08-30,692.7637329101562,695.7852603935813,678.5819476730768,682.2370500275096,3375748
2022-09-01,689.1575317382812,698.7095231321983,685.4049828126539,689.1088089257303,2309164
2022-09-02,694.6157836914062,707.8228770294869,692.1790484079742,695.8341513331223,3497693
2022-09-05,692.9100341796875,703.1930446610086,692.0327857254838,698.1246236279968,1573079
2022-09-06,690.3757934570312,699.48921864747,687.3542656556435,696.8088099721535,1471443
2022-09-07,688.5725708007812,693.4947634782981,683.84526932586,689.1086405891169,1244503
2022-09-08,696.7113037109375,705.6785009806355,691.2043179542773,695.1518170077745,2501592
2022-09-09,693.7871704101562,703.192991212964,692.0327331257041,700.3176320434062,1383138
2022-09-12,703.0468139648438,706.6531938869393,695.4442121908016,696.9062532816023,2318918
2022-09-13,701.7310791015625,709.2849589138087,699.8304135732623,706.604549948173,1479262
2022-09-14,694.8106689453125,700.4639423467355,690.1321491394857,693.9822027523145,1269173
2022-09-15,706.0196533203125,719.3242516905058,697.0037328214817,698.3196055616213,5718669
2022-09-16,685.2098999023438,711.867757702588,674.4882656222218,706.0683758435492,3745099
2022-09-19,674.4883422851562,691.4480440521538,672.344003287284,687.0619204390277,2263251
2022-09-20,688.2802734375,696.9062925631929,680.7263940425843,682.1884352157938,2330872
2022-09-21,682.6270141601562,694.9081959646817,678.1921677407203,690.0347252860468,1419089
2022-09-22,683.1630859375,687.1593077608607,675.5604247272372,682.2858374930531,1654457
2022-09-23,668.4451904296875,688.9624889850519,666.6907529778669,685.6972876022359,1804335
2022-09-26,647.6842041015625,664.1565575431262,644.2727748850757,662.7919620602896,3249490
2022-09-27,659.5267333984375,664.4489263085504,647.2455530340288,651.095606316807,2808630
2022-09-28,662.889404296875,665.6185952486594,649.8285396288676,654.8969606228334,2044821
2022-09-29,689.1087036132812,693.9821739358646,667.1780871616563,671.6129332570863,5846347
2022-09-30,688.134033203125,693.9821977912535,677.6073488426149,687.1593391051035,3220279
2022-10-03,688.2802734375,691.4967521204393,682.3833264464022,688.0853227162838,1735784
2022-10-04,701.0487060546875,701.7797266032325,690.7656955699416,695.9315622148722,2443139
2022-10-06,712.7450561523438,716.1077626743632,701.8284704027268,707.4329614425571,4123619
2022-10-07,716.643798828125,718.9343060447991,705.727213591854,714.4507372200145,3152365
2022-10-10,712.6964111328125,716.8388614839441,704.5576788662215,707.1406422931723,1952447
2022-10-11,707.2379150390625,727.7064882412969,702.8517922100123,716.4000620782067,3747651
2022-10-12,704.0215454101562,716.107776198816,688.6701131415624,711.5267019729237,2818945
2022-10-13,705.7760009765625,709.4798862905476,693.5923242611087,703.7291670846098,1887973
2022-10-14,704.5575561523438,715.3766955852807,701.1949093395928,713.4760303276807,1612489
2022-10-17,709.5773315429688,711.3317690909697,694.3233445068248,701.0000350378239,1387810
2022-10-18,712.6475830078125,716.1077350093034,706.6531907657647,713.1349300359268,1675213
2022-10-19,724.0027465820312,736.3326504197029,711.7216250405647,714.4507565508234,6094000
2022-10-20,723.8565673828125,726.1470746273416,707.237986068992,720.2501874630525,2237769
2022-10-21,724.7337646484375,736.8687177314212,716.6925385620827,724.1976948074681,2936578
2022-10-24,724.9774169921875,731.4591561717583,721.3223143324152,730.045837911859,649393
2022-10-25,721.6635131835938,728.0964702489895,716.9849340553734,723.4666734167503,1544325
2022-10-27,722.4920654296875,727.9991113772682,718.1546644035218,727.121862813554,1783787
2022-10-28,720.6888427734375,725.9521552295695,716.6438384541283,722.5407258727665,1484665
2022-10-31,722.4432373046875,733.7983872228275,719.3242044657937,725.1723687297433,1993381
2022-11-01,723.4666137695312,728.7299851095307,720.6399774034945,726.1470222408902,1359226
2022-11-02,736.3326416015625,742.0345780724001,719.5678918241655,723.2229945594728,3424051
2022-11-03,732.3851318359375,740.7674768567593,727.121760177819,732.9212016644894,2828562
2022-11-04,739.3054809570312,747.0543110141618,729.1199156297721,732.9699692546968,4743835
2022-11-07,744.56884765625,755.2904827687779,742.2295580172739,743.0093014000637,4583239
2022-11-09,741.98583984375,751.4891067580049,740.2801252693965,750.0270656942735,1566292
2022-11-10,725.6110229492188,743.6915863147121,719.3242342074149,742.7168922304203,2557799
2022-11-11,728.876220703125,738.5257158857704,725.6597421391117,735.8940299731757,1668424
2022-11-14,739.5978393554688,745.6409544135424,731.0692663474707,732.6775353395062,2342968
2022-11-15,721.9072875976562,731.0206546291207,713.0375346271218,731.0206546291207,4125858
2022-11-16,709.7235107421875,729.8509075897923,703.777841221868,723.2229998130765,2945626
2022-11-17,708.0665283203125,719.7628573134522,704.7038218366638,704.7038218366638,1607026
2022-11-18,699.9278564453125,714.4508233074239,696.2727533247083,712.5014349764351,1537039
2022-11-21,697.4422607421875,703.7777715690507,692.617513675918,693.007415061503,1154333
2022-11-22,697.052490234375,700.8050386198945,694.9568741807856,695.9315682539703,876182
2022-11-23,703.5341796875,706.0684200065831,699.0506106861615,700.5613746220077,1116201
2022-11-24,705.2398071289062,709.3822564839818,703.1442507965802,703.7290433798809,1110302
2022-11-25,703.436767578125,709.5286059084563,701.7797756541532,709.5286059084563,800689
2022-11-28,707.530517578125,717.17995410919,700.8051040490044,701.7797982131893,1780538
2022-11-29,704.7037963867188,710.9418620873515,701.87715985255,703.7778251434149,848626
2022-11-30,717.5697631835938,720.6887960055305,707.6278720908089,707.6278720908089,2643749
2022-12-01,713.4273071289062,721.1761365652256,711.5266418723596,721.1761365652256,1155151
2022-12-02,711.6242065429688,716.4002318851144,708.8950747005765,716.4002318851144,926912
2022-12-05,710.6493530273438,715.1329810045019,706.750577129258,714.450683324217,1114128
2022-12-06,698.3196411132812,723.7104120207351,696.0290741485464,710.4545952735691,3646370
2022-12-07,699.1480102539062,704.460104573229,694.4207680422879,699.3429609564744,1847900
2022-12-08,702.4132690429688,704.2651519859056,697.3935710456309,703.3391807691363,1090422
2022-12-09,703.8753662109375,709.0899558356166,699.5866883862733,704.2164853487739,1253279
2022-12-12,705.5810546875,706.6531943585609,692.5201304713897,702.7056953088857,1082376
2022-12-13,704.5575561523438,711.9165436751181,702.7543959921554,706.1658250989135,1172294
2022-12-14,716.3027954101562,721.1762664376015,705.3374855984043,706.6532989795693,1858776
2022-12-15,671.6128540039062,684.7224995227823,669.6147433055536,680.8237237247878,14531256
2022-12-16,655.1405639648438,665.6185239541504,651.2417881548691,664.15648302541,8857773
2022-12-19,659.6729125976562,664.3514320789384,655.9690871537498,658.6494957565325,2696707
2022-12-20,657.090087890625,660.842636588282,650.121000891422,659.331872547301,4253915
2022-12-21,637.0112915039062,661.5248709279667,633.6973673917247,660.355226156948,3812361
2022-12-22,624.7301635742188,640.8126154076779,616.2503134366377,640.3739911868264,4836262
2022-12-23,591.8829956054688,621.9035621588063,589.6899338679434,618.4434099821653,7402977
2022-12-26,606.3084106445312,613.472447473349,590.664583330676,594.6608050652201,3578861
2022-12-27,617.0787963867188,618.8820161236321,607.283132810446,612.1078803899849,2032618
2022-12-28,622.5858764648438,624.7789382606103,614.4959270719154,618.9307734718994,2067777
2022-12-29,617.030029296875,620.685131823502,611.6692122578221,619.9053885159418,2332891
2022-12-30,623.5117797851562,629.21371603603,619.5154985876891,621.8547880442845,1680270
2023-01-02,626.0947265625,628.38529337439,622.9269707616656,626.7283015189093,937786
2023-01-03,627.7517700195312,638.229732375893,625.8998867857968,632.5277952619313,2364730
2023-01-04,619.1256713867188,630.1884250388331,616.9813325823088,629.6523552103815,1377074
2023-01-05,621.0263061523438,622.2446736528461,615.5192612538325,622.2446736528461,861066
2023-01-06,620.149169921875,623.7555502737669,615.0320254942288,621.2213097199943,730880
2023-01-09,623.414306640625,625.558645503976,620.197828090901,623.2681382237224,592137
2023-01-10,620.8314208984375,626.5333576056123,618.5408540616748,622.8295319117701,978802
2023-01-11,624.5352172851562,627.7029729717373,620.1003712220637,620.1003712220637,922620
2023-01-12,624.437744140625,627.9953415989326,622.0984547097531,627.4105489865153,685572
2023-01-13,625.2662963867188,627.2156846841052,620.9288955269119,626.2409905354119,697974
2023-01-16,623.8529663085938,627.0694450410199,621.8548552392539,626.7283258915991,789814
2023-01-17,624.9251098632812,627.4105677763919,617.6149045361303,623.8041879168768,1093013
2023-01-18,623.950439453125,626.2409467461489,621.562427057684,625.3149754715159,706202
2023-01-19,624.0966186523438,624.7789164186289,618.9307518343672,622.8295282238751,802422
2023-01-20,625.2174682617188,635.4517550990681,622.3421091092958,623.3168030938053,1759179
2023-01-23,626.5333251953125,628.6776640094345,623.6092430371291,628.3852676917369,756232
2023-01-24,626.9232177734375,631.0169446352962,622.4395894997435,626.8257126751772,845755
2023-01-25,611.6692504882812,627.4105834830577,609.6711395469597,624.1453226608255,1518420
2023-01-27,596.3665771484375,616.8351537927756,585.7911696784394,614.7395971164108,2034846
2023-01-30,609.0375366210938,610.8894790614778,594.5633541723198,598.4134074622118,1192737
2023-01-31,620.4901733398438,623.8041567186517,606.4546155080343,610.2071635920548,1169450
2023-02-01,612.1565551757812,636.2802316905158,601.1912476690837,624.778854381611,3338066
2023-02-02,614.2521362304688,618.3945854980226,607.1368823278485,612.1077976526743,1229577
2023-02-03,611.57177734375,617.1762679825457,602.3609069175219,615.1293748374939,1017351
2023-02-06,618.7845458984375,620.1978642879466,609.1838324945666,611.1332207585492,903072
2023-02-07,620.3440551757812,621.7573734809297,614.5446135384786,618.9307368706328,876421
2023-02-08,625.0712890625,625.7535868029294,618.9794511847457,621.8060877562654,971390
2023-02-09,634.9644165039062,640.0815599902527,620.880076343366,626.7282403277619,3035079
2023-02-10,627.8492431640625,637.1575601411449,625.3150027497468,637.1575601411449,1367860
2023-02-13,623.901611328125,629.7985576747105,617.4686546653421,627.8491696568248,859178
2023-02-14,625.8023071289062,628.2877650750638,620.1003706941563,625.7535843241981,773609
2023-02-15,630.8707275390625,631.6017480808227,615.031949134258,624.2915426632206,826243
2023-02-16,632.8201293945312,636.4752321827168,629.5549280333275,630.8707412408323,908726
2023-02-17,633.4536743164062,635.4517851811206,628.9213232776376,631.7479597627668,769510
2023-02-20,625.6073608398438,636.3777778336341,624.4377755561674,633.453695643234,839690
2023-02-21,626.2896728515625,631.0656976676063,622.8295207455418,625.6073750934697,810862
2023-02-22,606.9340209960938,626.6327070756539,605.4639724744741,626.6327070756539,1476831
2023-02-23,590.2734375,603.6998918634956,588.9994074837027,603.6998918634956,1905454
2023-02-24,595.712646484375,597.8197399863078,589.9794811012415,592.8705885283954,1103521
2023-02-27,587.8723754882812,594.9776099564945,583.1192425637025,593.8995983085777,1272125
2023-02-28,597.0846557617188,598.4567248554052,588.6073527668874,590.8124253568978,1169989
2023-03-01,599.1427001953125,602.5238234667191,591.2534524396452,591.2534524396452,838187
2023-03-02,597.0357055664062,602.1808752831108,595.8596548107314,602.1808752831108,675954
2023-03-03,601.69091796875,605.170021106562,598.7998103580719,598.7998103580719,922970
2023-03-06,603.50390625,608.5510967546782,602.7688819910524,603.2588981636841,1159437
2023-03-08,605.9049682617188,606.4439740623545,599.9757848218765,602.7198632930968,599416
2023-03-09,602.7688598632812,608.9921009171046,601.7398379018156,606.443981023105,705160
2023-03-10,599.7308349609375,601.249873207058,592.4785713249404,600.5638385685561,783871
2023-03-13,589.636474609375,600.7598176158217,588.0193973401191,595.0266524183261,1063211
2023-03-14,591.302490234375,592.9195675269284,584.1972557474821,589.9794704978693,1024101
2023-03-15,593.5565795898438,596.790674179335,589.4894216650862,592.9195346756062,787957
2023-03-16,591.4005126953125,594.4875785989875,583.8052622509124,592.4295346632042,921400
2023-03-17,599.4368286132812,606.640042673217,594.0956401838096,594.5856563733679,1271225
2023-03-20,592.3805541992188,597.7217423643169,588.0193983647284,593.8995923483757,694608
2023-03-21,594.6346435546875,596.6436979602308,590.1265185560815,592.1845626170909,823110
2023-03-22,592.674560546875,597.7217510494135,591.7925075099408,596.9376773203932,504390
2023-03-23,593.0665893554688,594.4875883830545,587.6764115320218,592.6255628429923,932262
2023-03-24,588.0682983398438,596.4475615254507,586.1572236233045,593.0174488914021,886735
2023-03-27,570.4768676757812,587.970482873496,565.1847283128453,586.1083972839015,1429219
2023-03-28,549.0140991210938,572.3388555875766,547.6910196438367,572.3388555875766,2025058
2023-03-29,553.2281494140625,557.3442964128444,545.975887567808,551.7581011870986,2017776
2023-03-31,561.3624267578125,564.0085256354588,556.1682681114211,556.9522819005413,1237105
2023-04-03,558.9124755859375,568.0758145769455,555.2863436788809,565.4787047446996,1707849
2023-04-05,555.3353271484375,563.4205936296523,553.2772234270008,559.6474333818974,1555308
2023-04-06,558.5204467773438,561.3135149811903,555.3353417163418,557.246356899802,1559125
2023-04-10,569.6927490234375,571.3588158528453,558.7654250560713,558.7654250560713,1300834
2023-04-11,573.2208862304688,577.2389945238455,566.507629436561,571.3588010312426,1285557
2023-04-12,572.73095703125,576.7490659344676,567.585786944324,573.2209732300049,1406652
2023-04-13,580.816162109375,582.1391817777549,570.3787942670931,570.3787942670931,1102409
2023-04-17,584.7363891601562,585.667372140784,572.4859834525894,580.8162593337348,974707
2023-04-18,591.4984130859375,592.8214924250738,584.2952004552817,586.0102567784301,1216107
2023-04-19,594.5856323242188,601.592827661626,588.5094198561735,594.7816507553996,1814835
2023-04-20,589.7344970703125,597.7217850619003,587.0394079686203,594.7326383868788,698282
2023-04-21,590.9595336914062,591.7925372998884,582.8252767829864,589.9795012972248,830247
2023-04-24,591.3515625,595.3696713346994,585.3733290872754,590.959525621109,870486
2023-04-25,595.76171875,598.7997952576318,588.0194388781981,591.8905788140991,977657
2023-04-26,596.0557250976562,600.759868713201,592.4785828663477,593.8996418274058,1087979
2023-04-27,593.9976196289062,597.9667987415789,592.9196079047429,596.0557235792609,702044
2023-04-28,605.4639282226562,607.2770238233292,596.2516607169973,597.91766773326,1552366
2023-05-02,614.4313354492188,618.4004547725071,605.8560518053845,607.6200981916869,2483827
2023-05-03,615.1663208007812,620.1644618814926,610.168119903642,613.9412803578199,1461740
2023-05-04,618.9883422851562,622.8594816178773,615.0192236544609,615.1662524178435,1244544
2023-05-05,612.9122314453125,621.0464876662385,611.5401622828514,618.1553803844687,878399
2023-05-08,615.5582275390625,618.008308145119,612.9121883376583,615.4602482413887,659593
2023-05-09,610.1680908203125,620.7524875961418,607.6200307469759,615.5582685124228,935395
2023-05-10,611.834228515625,613.2552874894743,605.6600362261208,610.5601983315102,650253
2023-05-11,614.0883178710938,615.1173998111989,611.834255167712,612.5692795155387,530789
2023-05-12,615.9013671875,624.4766505962228,612.5692331363957,614.0882713769406,1240961
2023-05-15,619.7234497070312,622.9085549324748,612.5202356622153,612.5202356622153,927921
2023-05-16,613.647216796875,623.986545063219,611.8341212459025,619.4293711776199,676721
2023-05-17,610.315185546875,616.4403881316489,605.6600315824468,613.6473196795646,671895
2023-05-18,602.5728759765625,615.2643070725563,600.7598400270327,612.5202284125538,723251
2023-05-19,598.1627807617188,604.6800204680533,592.0375779611915,602.5729267780985,847752
2023-05-22,611.0501098632812,612.4221789443144,594.9775569844146,598.1626618072785,1083528
2023-05-23,611.8831787109375,623.5945773507959,609.5801265965091,615.8523576134625,1199438
2023-05-24,606.5420532226562,614.333262653249,605.6600001696243,611.5401943460283,659056
2023-05-25,606.198974609375,609.0900818929888,603.6999041771217,607.1300172690371,595504
2023-05-26,611.8831787109375,613.2062582839219,606.9340272669685,609.384108161649,1185212
2023-05-29,632.8558959960938,634.0809364451763,613.7452649904045,617.4203863376524,4019467
2023-05-30,630.8958129882812,640.6471466435796,614.7742691824216,624.2805947550061,10121546
2023-05-31,636.531005859375,637.2170404617698,627.2206986143187,630.1607956390733,2740993
2023-06-01,636.531005859375,645.939292412019,634.5219515224114,637.1190013377551,2453298
2023-06-02,632.5619506835938,641.6762404169511,630.6998651200718,640.3532205488502,1537757
2023-06-05,630.7978515625,634.4239234363099,623.3005800923648,623.3005800923648,1619948
2023-06-06,630.1607666015625,633.5418899875151,624.3295624745462,630.9447804754179,882889
2023-06-07,639.8631591796875,644.6652819094354,631.0918574928371,631.1898368034003,2220779
2023-06-08,631.140869140625,644.6653043732093,629.5728412184008,641.9212256011015,1224083
2023-06-09,627.3677368164062,634.0319448760073,626.1426963710227,633.1009021742301,745628
2023-06-12,633.0029907226562,634.0810025035847,625.8487059015393,629.131850536975,864306
2023-06-13,634.6688842773438,637.5110018323743,628.5436824918675,628.5436824918675,956702
2023-06-14,630.6508178710938,636.7760200648689,629.2297589988524,633.9339023203862,785495
2023-06-15,630.1607666015625,636.0409603801152,628.6907181569243,630.6507827497752,765612
2023-06-16,651.7214965820312,657.2587031487348,630.3568038453341,632.120850068286,5271115
2023-06-19,654.5145874023438,661.5218426997344,647.0173757416037,648.7814220255173,4493884
2023-06-20,650.7904663085938,657.5037237573122,647.0173657093808,655.1516222042786,1519178
2023-06-21,649.1243896484375,654.1715800729492,645.8413052705221,650.7904565722082,1006572
2023-06-22,632.0227661132812,653.3874553124579,628.9846305168431,650.2023507813573,1913224
2023-06-23,615.2642822265625,633.1008825209328,613.1081991463329,632.0228708890311,1975633
2023-06-26,619.8214721679688,621.0465126063526,609.237134743618,612.5202191919155,914109
2023-06-27,618.0084228515625,623.7906380816415,616.5874236894398,622.8106056573184,871962
2023-06-28,616.2443237304688,621.8305200344895,614.039250964389,620.3604715237697,1192576
2023-06-30,622.4185180664062,628.6907489977875,617.6653851221444,619.6254498111475,1309614
2023-07-03,620.4584350585938,627.2696716150662,619.3804234380408,623.1045342739085,782176
2023-07-04,616.1464233398438,624.035672727887,614.5293458443637,621.3405834463767,939181
2023-07-05,618.0084228515625,620.3605245965108,614.5783093664318,617.1264295595311,690230
2023-07-06,619.6744384765625,620.7034604733622,615.0682745014673,615.4603113652134,824834
2023-07-07,618.0574951171875,623.7416714245826,614.480352709926,619.6745127870898,1054909
2023-07-10,603.60205078125,619.3805503688172,602.0829525276699,619.1355422397156,1947356
2023-07-11,606.6399536132812,612.0791205555767,602.719824672323,603.9448649663725,1079845
2023-07-12,608.3060913085938,610.0211479202488,602.817874261441,607.4730279216476,957020
2023-07-13,605.4149780273438,614.0882403096632,602.2298729223841,610.5601478122786,966834
2023-07-14,610.4132080078125,611.2462715080845,604.2880049900876,607.522160036595,757598
2023-07-17,613.0592041015625,617.3713702240968,609.5801013385584,609.6290909911365,1006467
2023-07-18,610.4132080078125,615.5093888818467,607.6201393583043,613.5003342553201,763870
2023-07-19,613.01025390625,614.9703186669415,610.3641545160307,610.5601729553856,655382
2023-07-20,612.667236328125,614.4312825625888,609.7761289851954,612.4222282451043,635393
2023-07-21,610.6581420898438,617.8124262002805,608.0121025601518,611.5401951440267,1112376
2023-07-24,607.9140625,614.4802912920846,606.0029874298251,610.7561802778425,875139
2023-07-25,607.0810546875,612.5202222982226,603.3078942282862,609.0901090533525,842704
2023-07-26,607.6200561523438,611.540185546875,606.2479869376868,607.0810503238812,781540
2023-07-27,607.1300659179688,612.4222647532689,604.728974597945,610.4621999722584,904121
2023-07-28,618.0574951171875,619.3315253525018,605.8560790211437,607.6201254866892,1464610
2023-07-31,627.8577270507812,629.8177916824029,618.449380929142,619.8704397503527,2235245
2023-08-01,629.9157104492188,635.942932538778,622.9575056022519,629.1806862830002,2000678
2023-08-02,625.0156860351562,631.3858968689133,618.0084301914504,630.1608563239599,1033405
2023-08-03,647.017333984375,649.3693756056543,622.4184874572447,625.211615391571,4563922
2023-08-04,640.5001220703125,655.5436543375165,638.5890470493184,653.1915528014581,2364709
2023-08-07,640.7451782226562,645.3513425167378,636.1880634022601,644.861326311334,1052162
2023-08-08,629.7687377929688,645.1552570064822,627.857722643692,643.6852085430845,1180459
2023-08-09,635.697998046875,640.2551125149307,627.563681812945,632.9048700021699,1792990
2023-08-10,633.5418701171875,635.9919507814071,622.418468011777,635.9919507814071,2510995
2023-08-11,649.271484375,666.1280541213054,632.5619434196544,634.0809817216981,8325028
2023-08-14,636.6781005859375,650.3985547893257,625.799704577677,650.3985547893257,2976922
2023-08-16,628.543701171875,636.8249861952394,626.3386284635699,636.6780172378743,1177223
2023-08-17,636.1389770507812,639.1771132380187,626.2406742020154,630.5528404861591,1611226
2023-08-18,632.501708984375,645.7730374694263,630.1914787658243,636.5322365978318,1353750
2023-08-21,639.4813842773438,640.9559762472377,629.5524890139114,632.5016729536993,1495106
2023-08-22,640.6611328125,645.3798155796144,636.2864975383175,640.071259965794,1048022
2023-08-23,638.6458740234375,648.4272871287228,637.5644704631592,641.9391057722823,1078844
2023-08-24,648.42724609375,653.2442707362695,640.9560037923968,641.0051448599116,2183330
2023-08-25,647.10009765625,658.6510678764716,639.9729032650494,649.2137034417466,3014348
2023-08-28,666.6138916015625,672.5122598269164,645.0357425115195,647.8374434180408,5261237
2023-08-29,661.1087646484375,674.3800930094098,659.8799379483474,672.4139702892658,2900392
2023-08-30,661.1578979492188,671.2342767715846,659.6341648592679,666.5155942989325,1632153
2023-08-31,660.6172485351562,667.3020539307868,657.4714401132993,665.5325554439,1663214
2023-09-01,676.6902465820312,677.9682743197728,661.1578894747093,664.3036977499231,4146601
2023-09-04,691.3379516601562,696.0074934594961,680.3276516277671,681.802243774927,6419929
2023-09-05,690.0108032226562,699.399027355137,684.2107171087129,695.859970403792,2678643
2023-09-06,696.4989013671875,703.7735786776814,684.2597767035244,690.0107210642154,3235426
2023-09-07,695.2701416015625,701.463416122461,692.5175818146413,695.909155481251,1886439
2023-09-08,713.2601928710938,745.1605475742363,695.3193221676244,697.9735999705907,13572298
2023-09-11,705.248291015625,720.9772738316852,704.0194642331203,720.5840252607607,5096622
2023-09-12,676.5428466796875,710.0652153885068,674.3800996659207,708.7381065398317,4330553
2023-09-13,675.3630981445312,682.9326819871678,669.0223408996831,677.2800796373409,2241575
2023-09-14,684.60400390625,692.3701532030747,679.9344621133835,686.1768781938503,2678027
2023-09-15,683.86669921875,690.9446934250948,682.2446238790334,690.0599741499552,1614958
2023-09-18,677.6732788085938,686.029299805007,676.3461700626244,684.2598014766147,1032981
2023-09-20,667.0562133789062,676.9851682159236,664.1070295661622,676.5919197070384,1353493
2023-09-21,659.9290771484375,671.873296640031,656.6849866696416,666.4173181073329,1346593
2023-09-22,652.1137084960938,663.9596455098498,649.8035383738029,661.6002743200746,1386201
2023-09-25,677.52587890625,680.4750628887195,655.7019054357155,655.7019054357155,4487685
2023-09-26,670.0054931640625,679.7869662110336,668.5309010464681,677.5259369643169,1055108
2023-09-27,670.4478149414062,674.8715908464449,662.6816065742626,670.0054253506422,1155826
2023-09-28,660.7155151367188,676.7394632834796,658.6511102841109,672.1190628976437,1109275
2023-09-29,669.3173217773438,671.7749752464554,662.38675099471,664.6477801860317,846290
